"qid","scenario","type","be005","be012","be017","be022","be027","be032","be037","be042","be047","be052","be057","be062","be067","be072","be077","be082","be087","be092","be097","be102","be107","be112","be117","be122","be127","be132","be137","be142","be147","be152","be157","be162","be167","be172","be177","be182","be187","be192","be197","be200"
"S35007","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.21,1524.1,1825.67,2228.86,2711.07,3122.6,3483.02,3804.7,4095.96,4362.66,4609.09,4859.39,5073.38,5274.9,5465.55,5646.62,5819.15,5984.06,6127.12,6338.57,6426.52,6789.9,7082.84,10862.12
"S35031","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S35033","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.83,118.24,318.64,462.01,2284.96
"S35035","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S35039","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97,191.45,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58,228.58
"S35043","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S35045","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S35047","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.43,949.02,1808.6,2551.36,3208.53,3800.06,4339.53,4836.61,5298.41,5856.63,6257.55,6636.76,6996.91,7340.15,7668.29,7982.84,8194.66,8391.27,8404.72,8404.72,8404.72,8404.72
"S35053","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.56,764.85,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98,904.98
"S35055","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S35057","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S36001","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.08,1139.07,1139.07,1139.07,1139.07,1139.07,1139.07,7872.48,10589.32,13851.55,14015.65,14148.19,15057.73,16550.11,16550.11,16550.11,16550.11,16550.11,16550.11,16550.11,16550.11,16550.11,28980.04
"S36003","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3476.19,3579.02,3579.02,3579.02,4837.06,7129.34,7714.38,7714.38,7714.38,7714.38,7714.38,13969.28,17166.39,17311.78,17315.94,17374.26,17504.33,17504.33,18304.82,20639.03,30245.25,36336.35,37308.81,37681.7,39480.13,53906.07
"S36005","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46,4214.46
"S36007","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,1775.25,1775.25,1775.25,2587.57,7791.89,13303.34,13360.63,14487.33,14828.72,14828.72,14828.72,14828.72,14828.72,14843.18,15093.31,16656.13,17384.41,17384.41,17384.41,17384.41,18249.75,21012.56,21499.26,21521.01,22575.2,22714.14,22714.14,56386.81
"S36009","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.48,318.43,620.81,1246.32,1802.59,4656.41,5371.89,6437.89,9781.3,12600.88,15734.25,20148.63,24291.08,26613.61,26995.42,26995.42,26995.42,26995.42,27824.59,66523.01
"S36011","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,980.45,1221.22,1440.14,5891.15,7422.85,8080,11047.6,11898.2,13405.18,16980.42,16980.42,16980.42,16980.42,16980.42,17475.95,17475.95,17475.95,17475.95,17475.95,17475.95,17475.95,17475.95,17475.95,17475.95,17475.95,17475.95,24167.07
"S36013","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,6685.21,6685.21,6685.21,6962.07,10264.52,10264.52,10330.03,11618.5,14916.26,18674.9,25407,25407,26561.11,29501.54,30649.85,30707.36,30707.36,30707.36,30707.36,30707.36,32866.58,36840.4,37508.05,37508.05,37508.05,37508.05,38185.27,59933.73
"S36015","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797.94,3970.37,4572.43,5798.96,8164.08,8280.41,8280.41,8280.41,11069.05,16894.86,19871.68,19871.68,19871.68,19948.67,23765.48,28395.06,28933.68,33065.01
"S36017","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.39,3024.39,4588.42,4588.42,4588.42,4588.42,5093.96,8366.51,10912.77,13250.25,13250.25,13299.09,13856.03,13856.03,13856.03,13856.03,13856.03,13856.03,13856.03,13918.15,17034.55,22538,25994.16,61302.81
"S36019","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.5,5371.98,6368.14,6368.14,6368.14,6368.14,8831.92,17715.46,24874.39,28751.73,36378.52,38534.47,47770.01,52818.43,52818.43,52818.43,56574.91,158096.72
"S36021","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,6284.83,6284.83,6284.83,6284.83,6284.83,6615.57,10763.43,12008.71,12008.71,12008.71,12008.71,12008.71,12008.71,12008.71,12008.71,12624.71,14371.69,14371.69,14371.69,14371.69,14371.69,14371.69,14371.69,14371.69,14371.69,15937.19,47505.69
"S36023","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3807.78,8621.01,9429.35,9429.35,9429.35,9429.35,9429.35,9429.35,9429.35,9429.35,9429.35,9429.35,9429.35,9429.35,9429.35,9429.35,9429.35,12207.22
"S36025","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713.6,6779.01,12053.96,15738.17,15738.17,18223.87,18760.49,18760.49,18760.49,18760.49,24097.78,31076.14,32959.4,34344.07,38873.27,41046.21,41251.91,80488.98
"S36027","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,871.89,3751.62,3751.62,3751.62,6058.32,6699.82,14111.24,15089.18,17145.04,17145.04,18959.24,20424.07,21618.4,21618.4,22843.44,25269.21,26113.9,26263.63,27804.4,27804.4,29160.33,30909.27,31552.64,32259.08,32383.83,32395.89,33025.46,35264.9,35546.38,63522.07
"S36029","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.44,1698.31,4416.19,5167.21,5167.21,5167.21,5167.21,5167.21,5167.21,5167.21,5449.97,6442.45,8385.95,10332.82,10332.82,10332.82,10332.82,23545.64
"S36031","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,3287.21,3287.21,3287.21,3287.21,3287.21,3287.21,7210.69,13963.7,18428.02,18428.02,18428.02,20414.93,23113.95,23113.95,23113.95,23113.95,23113.95,23113.95,23967.56,27329.92,33137.73,41387.15,46292.83,46292.83,47656.97,50673,59271.89,66266.78,67031.86,207556.59
"S36033","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231.25,3612.07,5023.69,6746.61,6746.61,8633.55,10661.8,10661.8,10661.8,10661.8,12233.92,14382.08,20336.88,36060.68,38778.88,41800.05,45133.42,47681.28,47681.28,51029.97,56487.22,57674.78,61631.62,66576.21,188374.29
"S36035","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403.91,2537.54,2751.87,3180.62,7570.4,10213.27,10703.32,12585.71,16767.34,16973.75,17239.27,19016.19,21879.41,21879.41,24653.08,27588.12,30212.78,34059.74,34059.74,34059.74,34059.74,54912.05
"S36037","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,3139.57,3139.57,3139.57,3139.57,3139.57,3139.57,3139.57,3139.57,3139.57,3139.57,3139.57,3316.28,5262.31,5644.29,5644.29,5644.29,5644.29,5644.29,5644.29,5644.29,5644.29,5644.29,5644.29,5644.29,5665.95,6751.43,8616.5,10285.9,16060.33
"S36039","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,1337.24,3768.83,3842.78,4458.76,7596.55,7629.48,8277.1,8473.32,8473.32,11960.19,19611.64,22113.18,32062.4,37674.47,39904.84,44196.76,50396.43,56578,58154.86,58569.76,59329.89,63670.71,67759.37,67759.37,67759.37,67787.69,69599.52
"S36041","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229.16,11078.22,15856.83,15856.83,15856.83,15856.83,15856.83,15856.83,15856.83,18443.28,21768.52,23779.87,24893.4,25422.18,25422.18,28105.7,33791.41,36730.59,36730.59,36730.59,36735.97,37048.9,39586.19,40283.22,91722.84
"S36043","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.98,1251.98,1611.19,1611.19,4361.54,8798.81,9840.78,17584.96,21687.49,25421.74,31285.91,31285.91,31285.91,31285.91,32927.36,35578.98,36017.38,36241.75,47196.38,52638.44,55145.47,120611.14
"S36045","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,919.69,3721.74,3721.74,3721.74,4416.95,6227.78,8184.56,8711.04,8711.04,8711.04,8711.04,8711.04,8711.04,8711.04,8711.04,13585.89,16603.24,16603.24,16603.24,16603.24,19992.66,22017.13,22276.21,22276.21,22276.21,22276.21,22276.21,59406.51
"S36049","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,5525.3,5525.3,5525.3,5582.62,6659.43,6659.43,6659.43,6659.43,6659.43,6659.43,6659.43,6659.43,6659.43,6659.43,8088.71,10263.18,11348.64,12924.81,16234.68,21661.73,26923.65,33921.05,39574.87,39574.87,39574.87,43300.59,112218.69
"S36051","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5409.48,6301.48,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,10549.35,13676.44,13715.95,15664.41,17564.73,17779.25,26603.07
"S36053","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,577.94,577.94,1735.76,1735.76,1735.76,1775.54,2529.14,2529.14,2642.29,4121.7,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,4566.31,6402.65,23678.6
"S36055","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863.75,2950.84,2950.84,3349.05,5396.52,5396.52,5396.52,5396.52,5396.52,5396.52,5396.52,8764.94,8937.01,8937.01,9077.76,10057.4,11680.64,11680.64,11680.64,11680.64,11680.64,11680.64,11680.64,11680.64,11680.64,17634.92
"S36057","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763.76,4719.23,5432.85,5432.85,5432.85,5432.85,5432.85,18382.94
"S36059","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3627.56,4039.43,4039.43,4039.43,4039.43,4039.43,4039.43,4039.43,4039.43,4039.43,4039.43,4039.43,4039.43
"S36063","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,3669.22,3669.22,3669.22,3669.22,3669.22,3669.22,3869.5,6227.26,6933.93,6933.93,6933.93,6933.93,6933.93,7121.69,9306.02,9415.9,9415.9,9415.9,9415.9,9415.9,9415.9,9415.9,9415.9,9502.35,13703.87,14868.41,14948.13,17349.52
"S36065","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.27,1230.96,2627.76,4437.29,10642.46,11198.98,11383.97,15497.45,23730.95,23730.95,25148.69,29847.1,29847.1,37033.53,41998.81,44493.08,46013.2,46867.78,47581.02,47581.02,47581.02,47581.02,47581.02,47581.02,49246.13,80531.84
"S36067","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.84,847.84,847.84,847.84,847.84,847.84,886.22,1701.38,3371.13,3371.13,3371.13,3371.13,3371.13,3371.13,3371.13,3371.13,4453.27,6336.39,7137.34,7137.34,7137.34,7146.42,7613.16,8958.7,9126.3,32347.71
"S36069","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,1509.49,1509.49,1509.49,1509.49,1550.16,2549.52,7166.17,8742.41,9215.21,9215.21,9783.62,13537.21,14264.77,14264.77,14264.77,14264.77,14264.77,14264.77,14264.77,14264.77,14264.77,14264.77,14264.77,14264.77,14264.77,14264.77,14264.77,28092.37
"S36071","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3380.14,3534.16,5914.24,10231.99,13314.23,15833.97,16554.85,16554.85,16554.85,16554.85,18610.04,18928.13,18928.13,19375.85,20317.48,20775.54,21568.35,22439.79,23136.85,23136.85,25395.45,27399.64,28140.8,28759.86,28875.37,40702.56
"S36073","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824.56,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,2910.46,8008.9
"S36075","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.45,8127.96,11095.31,15112.28,16727,20502.53,25141.99,25635.25,25764.09,29014.53,30724.13,30999.44,34360.17,39580.02,43803.46,43803.46,44126.44,45708.06,45992.79,45992.79,45992.79,45992.79,48344.45,87401.2
"S36077","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751.52,4993.17,4993.17,4993.17,4993.17,4993.17,4993.17,4993.17,4993.17,4993.17,4993.17,6039.6,9455.39,11195.56,13654.69,13654.69,18384.18,22264.72,22823.91,22823.91,22823.91,22823.91,22823.91,43530.43
"S36079","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,2099.55,2099.55,2099.55,2285.07,6020.02,7490.04,9237.01,9633.82,13184.78,15499.46,15499.46,15499.46,15499.46,15499.46,15499.46,15499.46,15499.46,15499.46,15499.46,15499.46,15499.46,15499.46,15499.46,15499.46,15499.46,15499.46,23623.91
"S36083","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,1711.89,1711.89,1711.89,3174.07,3174.07,4125.42,6437.55,6437.55,6437.55,6437.55,9958.11,18205.94,22482.86,24014.91,24289.41,26018.23,26106.54,29154.54,35171.83,38296.68,40250.94,40723.95,42721.1,43764.74,43892.69,43892.69,43892.69,43892.69,44551.51,64241.2
"S36087","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.92,291.33,291.33,291.33,2790.55,5383.67,5508.23,5508.23,5508.23,5508.23,5508.23,6249.63,6944.18,7047.98,7047.98,7047.98,7047.98,7047.98,7047.98
"S36089","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.88,1865.11,1865.11,4039.19,14580.67,17982.63,21898.85,28657.36,38035.6,41668.5,43708.04,44414.51,44414.51,44902.91,46496.29,47555.19,47555.19,48244.38,51306.4,59424.51,68825.27,72202.73,280025.92
"S36091","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,1239.91,1239.91,1558.71,1558.71,1642.55,3432.55,4571.99,5578.94,7223.29,7632.94,7976.83,10395.89,10395.89,11693.27,12481.24,12481.24,15583.96,25853.24,28237.27,30171.7,30171.7,30171.7,30171.7,32728.53,35575.51,37096.62,38023.23,39192.98,89279.98
"S36093","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1547.21,1728.7,2065.92,7296.06,11556.6,12174.69,12174.69,12174.69,12174.69,12174.69,15608
"S36095","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396.79,7396.47,7396.47,7396.47,7396.47,7396.47,7446.62,8037.33,8546.7,8546.7,8546.7,8626.8,12717.78,23275.4,26567.61,41195.47
"S36097","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.91,778.32,778.32,778.32,778.32,1859.17,4493.28,4493.28,4493.28,4493.28,4493.28,4493.28,6337.04,7047.49,7047.49,7047.49,7047.49,7047.49,7047.49,7047.49,7047.49,7047.49,7047.49,7961.84,26185.63
"S36099","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,755.65,1767.36,4262.27,4262.27,4262.27,4262.27,11644.25
"S36101","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804.77,3320.34,3320.34,3320.34,3711.5,10491.22,10491.22,10491.22,18168.45,29073.82,29073.82,30780.53,35382.37,35382.37,36929.4,41721.18,44835.8,44835.8,48683.94,52623.37,57230.88,64876.09,66018.71,90093.32
"S36103","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,2478.98,3733.44,3733.44,3733.44,3733.44,3733.44,4971.44,4971.44,5576.39,6985.3,7361.03,7361.03,7361.03,7361.03,7361.03,7519.27,9474.09,9572.44,9710.85,10201.37,10475.44,10475.44,10475.44,10475.44,10573.15,11042.91,12945.31,13196.04,13741.57,30026.24
"S36105","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.63,3558.34,4057.72,4132.35,5469.11,9567.69,14862.53,14862.53,14862.53,14862.53,18192.38,23206.77,23451.53,23451.53,23451.53,23451.53,23451.53,23451.53,23451.53,23451.53,23451.53,23451.53,23451.53,30278.26,82843.92
"S36107","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.72,2013.12,6326.16,6326.16,6326.16,6326.16,6326.16,6326.95,6373.27,6763.34,6813.46,12334.12
"S36109","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876.86,5360.91,5738.82,7923.26,8559.53,8559.53,8559.53,8559.53,8559.53,8559.53,8559.53,8559.53,8559.53,8559.53,8559.53,8559.53,8559.53,8559.53,9550.75,10722.38,11657.13,13660.61,13906.03,19792.75
"S36111","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,3774.82,3774.82,8385.73,8385.73,8385.73,8385.73,8385.73,8385.73,8385.73,8385.73,8385.73,8385.73,8385.73,8385.73,9881.2,11931.73,12430.67,15772.06,20711.11,27487.56,31561.4,34395.77,34395.77,37497.4,39697.22,39697.22,39697.22,41091.77,62779.91
"S36113","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9,1096.71,1322.57,4759.23,5795.62,5795.62,5795.62,5795.62,5795.62,6661.07,8593.53,12765.26,26454.26,32157.41,39416.5,41894.98,43730.62,43730.62,48794.68,55115.7,57847.42,60919.9,61273.94,118533.72
"S36115","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,1447.59,2341.94,2341.94,2407.04,3752.99,3752.99,3752.99,3752.99,3752.99,8050.9,12128.65,12128.65,12128.65,12128.65,12128.65,12128.65,12128.65,12128.65,13247.46,15136.14,16442.97,18957.32,21602.13,25701.18,25701.18,25701.18,25701.18,60860.66
"S36117","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,1838.07,1838.07,1838.07,1838.07,1838.07,1838.07,1838.07,1852.31,2121.33,2121.33,2121.33,2121.33,2121.33,2121.33,2121.33,2121.33,2121.33,2521.03,3637.26,4327.71,4327.71,6128.33,6148.42,7141.46,8204.57,8951.95,20396.99
"S36119","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,1218.82,1218.82,1809.88,2709.37,3558.27,8116.79,8295.42,10741.83,11477.87,12578.36,12578.36,12578.36,12578.36,12578.36,12578.36,12578.36,12578.36,12578.36,13350.94,14235.05,14375.07,14375.07,15461.62,15461.62,15461.62,15461.62,15461.62,25055.45
"S36121","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,3088.24,3088.24,3088.24,3088.24,3088.24,3222.4,5923.35,5923.35,5923.35,5923.35,5923.35,5923.35,5923.35,5923.35,5923.35,5923.35,5923.35,5923.35,5923.35,6069,7965.71,9614.96,9614.96,9614.96,9632.24,10492.19,11688.49,11829.84,12887.69
"S36123","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,779.12,779.12,3516.95,3600.08,3600.08,3600.08,3600.08,3600.08,3600.08,3600.08,3608.95,3771.78,6314.48,7018.75,7018.75,7018.75,7022.08,7086.09,7238.73,7238.73,7238.73,7238.73,7238.73,7238.73,7238.73,7238.73,7238.73,9575.2
"S37001","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,5240.93,5240.93,5240.93,5240.93,5240.93,6886.54,6886.54,7310.69,7310.69,7310.69,7310.69,10436.92,10436.92,10436.92,10436.92,11003.74,11003.74,11003.74,11003.74,11003.74,11649.87,13879,16561.38,18885.52,19616.06,19616.06,20310.88,23858.79
"S37003","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512.15,2512.15,7135.28,7135.28,7135.28,7135.28,7135.28,7135.28,7135.28,7135.28,7135.28,8473.22,11445.41,11467.78,11595.05,11595.05,11595.05,12503.63,22804.89
"S37005","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641.45,2641.45,2641.45,2641.45,2641.45,5163.1,5163.1,8178.93,8178.93,8178.93,8178.93,8178.93,8178.93,9642,11531.55,11531.55,11531.55,11531.55,11531.55,17146.24
"S37007","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,434.39,2369.11,4426.75,4426.75,5302.77,5302.77,6022.09,7713.13,7713.13,9655.25,9655.25,9655.25,9655.25,9655.25,9655.25,9655.25,14752.26,14752.26,14752.26,14752.26,16380.29,19983.15,19983.15,19983.15,21838.5,24379.08,39173.13
"S37009","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.13,553.13,553.13,553.13,553.13,553.13,553.13,553.13,553.13,4190.19,4190.19,6081.47,6081.47,8770.52,9095.83,9185.06,9785.22,9785.22,9785.22,9836.7,9921.28,9921.28,25050.42
"S37011","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.76,644.76,644.76,644.76,644.76,644.76,1969.06,1969.06,1969.06,5164.95,5164.95,5164.95,6655.98,6655.98,6655.98,6655.98,6655.98,6736.41,6924.17,8497.93,9250.21,9643.99,16384.97
"S37013","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,5422.17,9729.32,10415.31,13471.63,20342.62,20342.62,27918.7,30023.3,33100.38,33100.38,33100.38,34892.53,34892.53,36549.42,43240.46,43240.46,47750.13,48571.68,48571.68,48571.68,49043.03,50573.74,53196.14,54718.69,54718.69,56179.65,60873.24,62081.65,77712.98
"S37015","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363.81,7959.51,9249.15,15089.17,15089.17,16308.25,20035.5,20035.5,20035.5,22413.52,22413.52,23931.64,23931.64,34032.71,36375.65,36630.86,37448.42,37584.48,37584.48,39285.01,44033.32,45544.78,45544.78,57965.53
"S37017","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,394.41,2151.06,4726.75,4726.75,4726.75,8584.36,14651.92,14914.42,14914.42,21173.52,33822.24,33822.24,35592.31,44479.82,50677.66,50677.66,55170.4,56303.06,65928.27,69266.2,72485.99,77729.87,82457.44,82457.44,82457.44,82457.44,89937.13
"S37019","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.86,511.86,717.68,5232.01,5232.01,8673.55,22421.22,22421.22,29590.54,29590.54,36395.21,36395.21,36395.21,37445.21,38679.63,42429.2,42855.66,49212.46,55554.81,58685.65,58685.65,60193.71,61194.77,61194.77,76159.62
"S37021","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,1660.54,1877.93,2845.81,5607.76,6817.34,6817.34,6817.34,6817.34,6817.34,8542.19,8542.19,8542.19,8542.19,8542.19,10646.54,11961.92,11961.92,12780.68,13602.51,13602.51,13602.51,13602.51,13602.51,13602.51,14455.83,17573.42,20354.34,31013.56
"S37023","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.6,232.6,232.6,232.6,501.8,3733.88,3925.37,3925.37,3925.37,3925.37,3925.37,7454.86,8265.48,9109.58,9133.96,9262.77,9262.77,9262.77,9690.93,12009.51,16650.33,49537.09
"S37025","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.44,137.44,137.44,137.44,137.44,137.44,2726.43,2726.43,2726.43,5748.68,12568.42,17400.55,23578.83,23578.83,26633.28,28254.29,28254.29,32809.13
"S37027","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,262.92,1433.49,1433.49,1433.49,1433.49,1433.49,1433.49,1433.49,1433.49,1433.49,1433.49,2269.06,2269.06,2269.06,7263.69,7263.69,7263.69,7263.69,7263.69,7263.69,11016.35,13072.51,14794.91,15592.05,15592.05,15592.05,44470.17
"S37029","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.61,562.61,562.61,6295.26,6295.26,6295.26,11552.53,11552.53,11552.53,12148.63,12148.63,12148.63,12148.63,12253.17,13250.55,13250.55,13250.55,13250.55,13250.55,13250.55,13250.55,17040.74,18893.27,18893.27,18893.27
"S37031","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.49,545.49,545.49,545.49,545.49,545.49,545.49,545.49,545.49,545.49,545.49,545.49,545.49,545.49,545.49,545.49,545.49,545.49,545.49,951.73,10382.65
"S37033","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,426.7,2326.68,2326.68,3719.91,3719.91,3719.91,5883.45,5883.45,5883.45,8783.85,8783.85,8783.85,9191.84,9191.84,9191.84,11883.29,20811.77,23737.24,25428.9,28185.1,31110.41,31110.41,33405.93,36300.91,37360.08,37360.08,50963.44
